314.3033247161194	-158.46453975492466	3.166903336589906	117.1681679	39.1052443
313.8023061527634	-158.4867290067074	3.1764907165141913	117.1681621	39.1052441
313.301286697631	-158.4867290067074	3.1770659593096484	117.1681563	39.1052441
312.8002681287828	-158.5089182584902	3.18013392088542	117.1681505	39.1052439
312.29924955831905	-158.53110750948466	3.1810926588778483	117.1681447	39.1052437
311.7982305426778	-158.54220213537604	3.1816679016733054	117.1681389	39.1052436
311.29721196723864	-158.56439138715882	3.1835853776581624	117.1681331	39.1052434
310.79619294681606	-158.5754860130502	3.1828183872642195	117.1681273	39.1052433
310.28653566012923	-158.5865806389416	3.1824348920672483	117.1681214	39.1052432
309.7855166368513	-158.59767526404465	3.181859649271791	117.1681156	39.1052431
309.28449805214757	-158.61986451582746	3.181284406476334	117.1681098	39.1052429
308.7748416365145	-158.6531483935016	3.18147615407482	117.1681039	39.1052426
308.2651847779936	-158.67533764449604	3.1809009112793625	117.168098	39.1052424
307.7641657473894	-158.68643227038743	3.1803256684839054	117.1680922	39.1052423
307.2545084479433	-158.69752689627882	3.179942173286934	117.1680863	39.1052422
306.7448524525473	-158.74190539905607	3.179942173286934	117.1680804	39.1052418
306.2351955837099	-158.76409465083884	3.1797504256884483	117.1680745	39.1052416
305.7169004444622	-158.7862839026216	3.1791751828929913	117.1680685	39.1052414
305.2158818349038	-158.8084731536161	3.1778329497035913	117.1680627	39.1052412
304.7148619268733	-158.79737852772467	3.174189745332363	117.1680569	39.1052413
304.2052050486611	-158.81956777950745	3.1707382885596203	117.168051	39.1052411
303.66963336604573	-158.84175703129023	3.167095084188392	117.1680448	39.1052409
303.16861431703273	-158.85285165718162	3.1634518798171634	117.168039	39.1052408
302.6589570014493	-158.86394628228467	3.1590416850519922	117.1680331	39.1052407
302.15793752215046	-158.86394628228467	3.15424799508985	117.1680273	39.1052407
301.6482797752476	-158.86394628228467	3.149646052726193	117.1680214	39.1052407
301.1386220283447	-158.86394628228467	3.1452358579610213	117.1680155	39.1052407
300.62032601506536	-158.86394628228467	3.1406339155973644	117.1680095	39.1052407
300.1106682693901	-158.86394628228467	3.136607216029165	117.1680036	39.1052407
299.6096483638208	-158.85285165718162	3.134497992445822	117.1679978	39.1052408
299.10862888523275	-158.85285165718162	3.134497992445822	117.167992	39.1052408
298.59033287268863	-158.85285165718162	3.134689740044308	117.167986	39.1052408
298.0720364372829	-158.84175703129023	3.134689740044308	117.16798	39.1052409
297.56237869182615	-158.84175703129023	3.135073235241279	117.1679741	39.1052409
297.05272052618125	-158.83066240539884	3.135264982839765	117.1679682	39.105241
296.53442451510773	-158.83066240539884	3.1354567304382504	117.1679622	39.105241
296.02476635041677	-158.81956777950745	3.1354567304382504	117.1679563	39.1052411
295.5064703400785	-158.81956777950745	3.1354567304382504	117.1679503	39.1052411
295.0054508636228	-158.81956777950745	3.136031973233708	117.1679445	39.1052411
294.495793119612	-158.81956777950745	3.136031973233708	117.1679386	39.1052411
293.99477280900163	-158.79737852772467	3.135840225635222	117.1679328	39.1052413
293.4937533339674	-158.79737852772467	3.1367989636276503	117.167927	39.1052413
292.97545774073103	-158.8084731536161	3.136607216029165	117.167921	39.1052412
292.4657999974433	-158.8084731536161	3.1362237208321933	117.1679151	39.1052412
291.94750357366735	-158.79737852772467	3.135648478036736	117.1679091	39.1052413
291.4292075647997	-158.79737852772467	3.135073235241279	117.1679031	39.1052413
290.9281876770386	-158.7862839026216	3.134689740044308	117.1678973	39.1052414
290.42716820148763	-158.7862839026216	3.134497992445822	117.1678915	39.1052414
289.9261487271643	-158.7862839026216	3.133922749650365	117.1678857	39.1052414
289.42512884224624	-158.7751892767302	3.133731002051879	117.1678799	39.1052415
288.9241093686336	-158.7751892767302	3.133155759256422	117.1678741	39.1052415
288.41445162751495	-158.7751892767302	3.132772264059451	117.1678682	39.1052415
287.91343174545227	-158.76409465083884	3.132580516460965	117.1678624	39.1052416
287.3951353310757	-158.75300002494745	3.132005273665508	117.1678564	39.1052417
286.8854775914031	-158.75300002494745	3.1316217784685363	117.1678505	39.1052417
286.37581985173057	-158.75300002494745	3.1316217784685363	117.1678446	39.1052417
285.85752344027054	-158.74190539905607	3.1310465356730792	117.1678386	39.1052418
285.33922703028117	-158.73081077316468	3.130854788074594	117.1678326	39.1052419
284.8382075595116	-158.73081077316468	3.130471292877622	117.1678268	39.1052419
284.3026346180416	-158.71971614806162	3.130663040476108	117.1678206	39.105242
283.8016147453661	-158.70862152217023	3.1302795452791363	117.1678148	39.1052421
283.3005952760181	-158.70862152217023	3.1297043024836793	117.167809	39.1052421
282.79957540424726	-158.69752689627882	3.129512554885194	117.1678032	39.1052422
282.2985555351257	-158.68643227038743	3.128745564491251	117.1677974	39.1052423
281.7975356674255	-158.67533764449604	3.1289373120897364	117.1677916	39.1052424
281.2878779328141	-158.67533764449604	3.128553816892765	117.1677857	39.1052424
280.7782201994303	-158.67533764449604	3.1289373120897364	117.1677798	39.1052424
280.2685624648189	-158.67533764449604	3.128553816892765	117.1677739	39.1052424
279.758904333326	-158.66424301860465	3.128745564491251	117.167768	39.1052425
279.2492466006652	-158.66424301860465	3.129320807286708	117.1677621	39.1052425
278.7309502051976	-158.6531483935016	3.129896050082165	117.1677561	39.1052426
278.2299303434634	-158.6420537676102	3.130471292877622	117.1677503	39.1052427
277.7116343448897	-158.6420537676102	3.131238283271565	117.1677443	39.1052427
277.2019762204208	-158.63095914171882	3.132005273665508	117.1677384	39.1052428
276.6836802225824	-158.63095914171882	3.1321970212639934	117.1677324	39.1052428
276.16538383296034	-158.61986451582746	3.132388768862479	117.1677264	39.1052429
275.64708783462964	-158.61986451582746	3.1321970212639934	117.1677204	39.1052429
275.1374297145356	-158.60876988993607	3.132772264059451	117.1677145	39.105243
274.62777237386473	-158.61986451582746	3.132388768862479	117.1677086	39.1052429
274.118114644096	-158.61986451582746	3.1329640116579363	117.1677027	39.1052429
273.60845652494356	-158.60876988993607	3.132772264059451	117.1676968	39.105243
273.0987987946703	-158.60876988993607	3.1329640116579363	117.1676909	39.105243
