453.596	-164.218	0.0773373	453.345	-162.234	0.076699	0.000320518	-0.02718	-1.99584	-0.971986	0.0239062	0	-0.99984
0.376039	0	0	0	0	0	3.3486e-05	0	0	0	453.596	-164.218	0.0773373	453.345	-162.234	0.076699	0.000320518	-0.02718	-1.99584	-0.971986	0.0194432	0	-0.99984
0.376039	0	0	0	0	0	2.284e-05	0	0	0	453.628	-164.216	0.0774184	453.348	-162.234	0.0743025	0.00278564	0.00161499	-1.9962	-0.971993	0.0233005	-0.104999	-0.999986
0.396879	0.0394562	0	0	0	0	2.0901e-05	0	0	0	453.635	-164.215	0.0774385	453.351	-162.233	0.0719059	0.00518975	0.00639881	-1.99622	-0.971994	0.022834	-0.153165	-0.999989
0.415661	0.0591843	0	0	0	0	2.6599e-05	0	0	0	453.644	-164.215	0.0774611	453.355	-162.233	0.0687104	0.00839523	0.0127774	-1.99621	-0.971984	0.0195023	-0.198655	-0.999973
0.435443	0.0789125	0	0	0	0	2.6062e-05	0	0	0	453.654	-164.214	0.0774861	453.36	-162.233	0.0647162	0.012402	0.0207505	-1.99615	-0.971995	0.0236747	-0.241618	-0.999991
0.455945	0.0986406	0	0	0	0	2.5847e-05	0	0	0	453.665	-164.214	0.0775137	453.366	-162.232	0.059923	0.0172102	0.0303182	-1.99601	-0.971995	0.0566443	-0.282195	-0.999992
0.477176	0.118369	0	0	0	0	2.8166e-05	0	0	0	453.665	-164.214	0.0775137	453.366	-162.232	0.059923	0.0172102	0.0303182	-1.99601	-0.971995	0.0207802	-0.282195	-0.999992
0.477176	0.118369	0	0	0	0	2.0323e-05	0	0	0	453.725	-164.21	0.0776659	453.381	-162.232	0.04794	0.0293454	0.0992948	-1.99464	-0.971991	0.0206552	-0.35671	-0.999986
0.496727	0.157825	0	0	0	0	2.5001e-05	0	0	0	453.755	-164.208	0.077742	453.39	-162.231	0.0407503	0.0366112	0.13468	-1.99321	-0.971997	0.0580372	-0.390892	-0.999996
0.507758	0.177553	0	0	0	0	2.6113e-05	0	0	0	453.755	-164.208	0.077742	453.39	-162.231	0.0407503	0.0366112	0.13468	-1.99321	-0.971997	0.0211181	-0.390892	-0.999996
0.507758	0.177553	0	0	0	0	1.9933e-05	0	0	0	453.814	-164.204	0.0778942	453.41	-162.231	0.0239742	0.0535396	0.207202	-1.98841	-0.971997	0.0186807	-0.453666	-0.999996
0.531481	0.217009	0	0	0	0	2.4198e-05	0	0	0	453.844	-164.202	0.0779703	453.422	-162.23	0.0143894	0.0632004	0.244312	-1.98488	-0.971994	0.0459466	-0.482462	-0.999991
0.54391	0.236695	0	0	0	0	2.7739e-05	0	0	0	453.874	-164.2	0.0780443	453.435	-162.23	0.00400957	0.0736563	0.281965	-1.98047	-0.971994	0.032039	-0.509658	-0.999992
0.556689	0.256331	0	0	0	0	2.316e-05	0	0	0	453.904	-164.198	0.0780892	453.449	-162.231	6.27603	0.0849022	0.320134	-1.97509	-0.971994	0.0187879	-0.535344	-0.999992
0.569797	0.275838	0	0	0	0	2.1728e-05	0	0	0	453.934	-164.195	0.078134	453.463	-162.231	6.26407	0.0969299	0.35879	-1.96867	-0.971998	0.0544891	-0.559602	-0.999997
0.583202	0.29515	0	0	0	0	2.875e-05	0	0	0	453.934	-164.195	0.078134	453.463	-162.231	6.26407	0.0969299	0.35879	-1.96867	-0.971998	0.0213335	-0.559602	-0.999997
0.583202	0.29515	0	0	0	0	2.4855e-05	0	0	0	453.993	-164.19	0.0782238	453.496	-162.232	6.23785	0.123301	0.437417	-1.95232	-0.971995	0.0198709	-0.604151	-0.999993
0.610807	0.333196	0	0	0	0	4.3402e-05	0	0	0	454.023	-164.187	0.0782687	453.513	-162.233	6.2236	0.137626	0.477299	-1.94218	-0.971998	0.0209127	-0.624587	-0.999998
0.624929	0.351935	0	0	0	0	2.5224e-05	0	0	0	454.053	-164.185	0.0783135	453.532	-162.235	6.2086	0.152673	0.5174	-1.92999	-0.971998	0.0206574	-0.643887	-0.999998
0.639232	0.370486	0	0	0	0	2.4956e-05	0	0	0	454.083	-164.182	0.0783584	453.551	-162.236	6.19285	0.168464	0.557746	-1.91633	-0.971998	0.0212593	-0.662116	-0.999998
0.653665	0.388851	0	0	0	0	3.2111e-05	0	0	0	454.113	-164.18	0.0784033	453.571	-162.238	6.17637	0.184991	0.598274	-1.90112	-0.971998	0.0211768	-0.679331	-0.999998
0.668177	0.407033	0	0	0	0	5.5393e-05	0	0	0	454.143	-164.177	0.0784482	453.592	-162.241	6.15916	0.202251	0.638924	-1.88427	-0.971998	0.0208444	-0.695591	-0.999998
0.682725	0.425121	0	0	0	0	2.3448e-05	0	0	0	454.172	-164.174	0.078493	453.614	-162.244	6.14121	0.220245	0.67963	-1.86571	-0.971998	0.0208793	-0.710947	-0.999998
0.697265	0.443254	0	0	0	0	4.258e-05	0	0	0	454.202	-164.172	0.0785379	453.637	-162.248	6.12252	0.238975	0.720318	-1.84535	-0.971995	0.020058	-0.725449	-0.999994
0.711756	0.461432	0	0	0	0	4.0156e-05	0	0	0	454.232	-164.169	0.0785828	453.661	-162.252	6.1031	0.258443	0.760912	-1.82312	-0.971995	0.0201507	-0.739146	-0.999994
0.726124	0.479656	0	0	0	0	4.4852e-05	0	0	0	454.262	-164.167	0.0786277	453.685	-162.257	6.08294	0.278651	0.801325	-1.79893	-0.971998	0.0197488	-0.752082	-0.999998
0.740319	0.497926	0	0	0	0	2.4071e-05	0	0	0	454.292	-164.164	0.0786725	453.71	-162.263	6.06203	0.299601	0.841465	-1.77271	-0.971998	0.0197739	-0.7643	-0.999998
0.754277	0.516241	0	0	0	0	2.3354e-05	0	0	0	454.321	-164.161	0.0787174	453.736	-162.269	6.04038	0.321294	0.881231	-1.74439	-0.971995	0.0188762	-0.775839	-0.999993
0.767929	0.534602	0	0	0	0	2.4619e-05	0	0	0	454.351	-164.159	0.0787623	453.763	-162.276	6.01799	0.343732	0.920514	-1.7139	-0.971995	0.0187879	-0.786736	-0.999993
0.781202	0.553008	0	0	0	0	2.3785e-05	0	0	0	454.381	-164.156	0.0788072	453.79	-162.285	5.99485	0.366917	0.959202	-1.68118	-0.971995	0.018406	-0.797029	-0.999992
0.794021	0.571461	0	0	0	0	3.8486e-05	0	0	0	454.411	-164.154	0.0788083	453.818	-162.294	5.97097	0.390841	0.997165	-1.64616	-0.971998	0.0193815	-0.806749	-0.999997
0.806317	0.589695	0	0	0	0	3.8221e-05	0	0	0	454.441	-164.151	0.0788083	453.847	-162.304	5.94636	0.415494	1.03427	-1.60882	-0.971998	0.0208941	-0.815929	-0.999997
0.818	0.607701	0	0	0	0	4.3537e-05	0	0	0	454.471	-164.148	0.0788083	453.876	-162.315	5.92103	0.440868	1.07037	-1.56912	-0.971993	0.0199438	-0.8246	-0.999989
0.829101	0.625488	0	0	0	0	2.4014e-05	0	0	0	454.5	-164.146	0.0788083	453.906	-162.327	5.89499	0.466953	1.10533	-1.52703	-0.971993	0.0196064	-0.832788	-0.999988
0.839491	0.643066	0	0	0	0	2.408e-05	0	0	0	454.53	-164.143	0.0788083	453.936	-162.34	5.86825	0.493741	1.13899	-1.48253	-0.971992	0.0187986	-0.840522	-0.999985
0.848974	0.660438	0	0	0	0	2.3345e-05	0	0	0	454.56	-164.14	0.0788083	453.967	-162.355	5.84081	0.521181	1.17117	-1.43557	-0.97199	0.0200395	-0.847826	-0.999981
0.857455	0.677607	0	0	0	0	3.9197e-05	0	0	0	454.59	-164.138	0.0788083	453.998	-162.371	5.81269	0.549307	1.20173	-1.3862	-0.971988	0.0199814	-0.854724	-0.999973
0.864971	0.694575	0	0	0	0	2.5522e-05	0	0	0	454.62	-164.135	0.0788083	454.029	-162.388	5.78388	0.578111	1.23049	-1.33442	-0.971985	0.0189084	-0.861239	-0.999815
0.871377	0.711344	0	0	0	0	2.3614e-05	0	0	0	454.649	-164.132	0.0788083	454.061	-162.406	5.75441	0.607586	1.2573	-1.28025	-0.971992	0.02099	-0.867391	-0.999857
0.876421	0.727916	0	0	0	0	2.3473e-05	0	0	0	454.679	-164.13	0.0788083	454.092	-162.426	5.72427	0.637726	1.28197	-1.22374	-0.971965	0.0198074	-0.873202	-0.939401
0.880247	0.744294	0	0	0	0	4.0334e-05	0	0	0	454.709	-164.127	0.0788083	454.124	-162.447	5.69348	0.668518	1.30433	-1.16491	-0.971664	0.0197747	-0.878689	-0.854131
