453.596	-164.218	0.0773373	453.345	-162.234	0.076699	0.000320518	-0.02718	-1.99584	-0.971986	0.0817664	0	-0.99984
0.376039	0	0	0	0	0	3.023e-05	0	0	0	453.596	-164.218	0.0773373	453.345	-162.234	0.076699	0.000320518	-0.02718	-1.99584	-0.971986	0.0195569	0	-0.99984
0.376039	0	0	0	0	0	3.7933e-05	0	0	0	453.596	-164.218	0.0773373	453.345	-162.234	0.076699	0.000320518	-0.02718	-1.99584	-0.971986	0.0189429	0	-0.99984
0.376039	0	0	0	0	0	2.21e-05	0	0	0	453.596	-164.218	0.0773373	453.345	-162.234	0.076699	0.000320518	-0.02718	-1.99584	-0.971986	0.0194002	0	-0.99984
0.376039	0	0	0	0	0	2.2562e-05	0	0	0	453.635	-164.215	0.0774385	453.348	-162.234	0.0743025	0.00279316	0.0045739	-1.99623	-0.971993	0.0203226	-0.104999	-0.999988
0.417383	0.0394562	0	0	0	0	2.3192e-05	0	0	0	453.644	-164.215	0.0774611	453.351	-162.233	0.0719059	0.00519974	0.0103441	-1.99625	-0.971983	0.0193953	-0.153164	-0.999971
0.436733	0.0591843	0	0	0	0	2.1982e-05	0	0	0	453.654	-164.214	0.0774861	453.355	-162.233	0.0687105	0.00840774	0.0177092	-1.99624	-0.971985	0.0193342	-0.198655	-0.999975
0.456853	0.0789125	0	0	0	0	2.3494e-05	0	0	0	453.665	-164.214	0.0775137	453.36	-162.233	0.0647163	0.012417	0.0266689	-1.99616	-0.971995	0.0241405	-0.241618	-0.999992
0.477714	0.0986406	0	0	0	0	2.7793e-05	0	0	0	453.695	-164.212	0.0775898	453.366	-162.232	0.0599232	0.0172862	0.0602497	-1.99591	-0.971989	0.0244836	-0.282194	-0.999983
0.486828	0.118369	0	0	0	0	2.5386e-05	0	0	0	453.725	-164.21	0.0776659	453.373	-162.232	0.0543318	0.0229536	0.0944355	-1.99528	-0.971996	0.0218823	-0.320516	-0.999995
0.496484	0.138079	0	0	0	0	2.471e-05	0	0	0	453.755	-164.208	0.077742	453.381	-162.232	0.0479424	0.0294191	0.129221	-1.99419	-0.971997	0.0290865	-0.356709	-0.999996
0.507084	0.157789	0	0	0	0	2.7056e-05	0	0	0	453.785	-164.206	0.0778181	453.39	-162.231	0.0407541	0.0366836	0.164601	-1.99254	-0.971992	0.0233965	-0.390892	-0.999989
0.518422	0.177517	0	0	0	0	2.7044e-05	0	0	0	453.814	-164.204	0.0778942	453.399	-162.231	0.0327668	0.0447469	0.200567	-1.99025	-0.971997	0.025939	-0.423175	-0.999996
0.53016	0.197245	0	0	0	0	2.8076e-05	0	0	0	453.844	-164.202	0.0779703	453.41	-162.231	0.0239808	0.053609	0.237106	-1.98724	-0.971993	0.0209191	-0.453665	-0.999991
0.54229	0.216973	0	0	0	0	2.4797e-05	0	0	0	453.874	-164.2	0.0780443	453.422	-162.23	0.0143975	0.0632684	0.274203	-1.98342	-0.971994	0.0203601	-0.482461	-0.999992
0.554787	0.236659	0	0	0	0	2.453e-05	0	0	0	453.904	-164.198	0.0780892	453.435	-162.23	0.00401919	0.0737228	0.311837	-1.9787	-0.971994	0.0254887	-0.509657	-0.999992
0.567635	0.256296	0	0	0	0	2.8389e-05	0	0	0	453.934	-164.195	0.078134	453.449	-162.231	6.27604	0.0849671	0.349984	-1.973	-0.971998	0.0303218	-0.535343	-0.999997
0.580803	0.275803	0	0	0	0	2.7994e-05	0	0	0	453.964	-164.192	0.0781789	453.463	-162.231	6.26409	0.0969937	0.388612	-1.96622	-0.971995	0.0252774	-0.559601	-0.999993
0.594276	0.295115	0	0	0	0	2.6441e-05	0	0	0	453.993	-164.19	0.0782238	453.479	-162.231	6.25136	0.109794	0.427685	-1.95828	-0.971995	0.0502788	-0.582512	-0.999993
0.608023	0.314234	0	0	0	0	2.6347e-05	0	0	0	453.993	-164.19	0.0782238	453.479	-162.231	6.25136	0.109794	0.427685	-1.95828	-0.971995	0.0208157	-0.582512	-0.999993
0.608023	0.314234	0	0	0	0	2.3128e-05	0	0	0	454.053	-164.185	0.0783135	453.513	-162.233	6.22362	0.137654	0.506899	-1.93782	-0.971998	0.0209908	-0.624586	-0.999998
0.636202	0.351901	0	0	0	0	2.3479e-05	0	0	0	454.083	-164.182	0.0783584	453.532	-162.235	6.20862	0.1527	0.54693	-1.92519	-0.971998	0.0240261	-0.643886	-0.999998
0.650574	0.370452	0	0	0	0	2.4952e-05	0	0	0	454.113	-164.18	0.0784033	453.551	-162.236	6.19287	0.168489	0.587195	-1.91106	-0.971998	0.0240652	-0.662115	-0.999998
0.665054	0.388818	0	0	0	0	2.5245e-05	0	0	0	454.143	-164.177	0.0784482	453.571	-162.238	6.17639	0.185016	0.627633	-1.89537	-0.971998	0.0505861	-0.679331	-0.999998
0.679595	0.407	0	0	0	0	2.5796e-05	0	0	0	454.143	-164.177	0.0784482	453.571	-162.238	6.17639	0.185016	0.627633	-1.89537	-0.971998	0.0248765	-0.679331	-0.999998
0.679595	0.407	0	0	0	0	4.1946e-05	0	0	0	454.202	-164.172	0.0785379	453.614	-162.244	6.14123	0.220266	0.708766	-1.85894	-0.971998	0.0209136	-0.710946	-0.999998
0.708707	0.443221	0	0	0	0	2.2495e-05	0	0	0	454.232	-164.169	0.0785828	453.637	-162.248	6.12255	0.238995	0.749323	-1.83804	-0.971998	0.0263566	-0.725449	-0.999998
0.723205	0.461399	0	0	0	0	2.8023e-05	0	0	0	454.262	-164.167	0.0786277	453.661	-162.252	6.10313	0.258462	0.789769	-1.81524	-0.971995	0.022443	-0.739146	-0.999994
0.73759	0.479623	0	0	0	0	2.3129e-05	0	0	0	454.292	-164.164	0.0786725	453.685	-162.257	6.08296	0.278669	0.830017	-1.79048	-0.971998	0.0232437	-0.752082	-0.999998
0.751787	0.497892	0	0	0	0	2.614e-05	0	0	0	454.321	-164.161	0.0787174	453.71	-162.263	6.06206	0.299617	0.869973	-1.76366	-0.971998	0.0453545	-0.7643	-0.999998
0.765739	0.516207	0	0	0	0	2.6976e-05	0	0	0	454.351	-164.159	0.0787623	453.736	-162.269	6.04041	0.321308	0.909535	-1.73473	-0.971995	0.0198635	-0.775839	-0.999993
0.779375	0.534568	0	0	0	0	3.2105e-05	0	0	0	454.381	-164.156	0.0788072	453.763	-162.276	6.01802	0.343746	0.948597	-1.70361	-0.971995	0.0215435	-0.786736	-0.999993
0.792623	0.552975	0	0	0	0	2.6004e-05	0	0	0	454.411	-164.154	0.0788083	453.79	-162.285	5.99488	0.36693	0.987039	-1.67024	-0.971995	0.0527614	-0.797028	-0.999992
0.805416	0.571428	0	0	0	0	2.71e-05	0	0	0	454.411	-164.154	0.0788083	453.79	-162.285	5.99488	0.36693	0.987039	-1.67024	-0.971995	0.0208097	-0.797028	-0.999992
0.805416	0.571428	0	0	0	0	2.3368e-05	0	0	0	454.471	-164.148	0.0788083	453.847	-162.304	5.9464	0.415505	1.06154	-1.59655	-0.971998	0.0210218	-0.815929	-0.999997
0.829291	0.607686	0	0	0	0	2.3213e-05	0	0	0	454.5	-164.146	0.0788083	453.876	-162.315	5.92107	0.440878	1.09733	-1.55617	-0.971993	0.026197	-0.824599	-0.999989
0.840346	0.625482	0	0	0	0	2.7189e-05	0	0	0	454.53	-164.143	0.0788083	453.906	-162.327	5.89503	0.466963	1.13194	-1.51338	-0.971993	0.0492022	-0.832788	-0.999987
0.850647	0.643069	0	0	0	0	2.6553e-05	0	0	0	454.56	-164.14	0.0788083	453.936	-162.34	5.86829	0.493708	1.1652	-1.46813	-0.971992	0.0203332	-0.840522	-0.999985
0.860025	0.66045	0	0	0	0	2.6618e-05	0	0	0	454.59	-164.138	0.0788083	453.967	-162.355	5.84085	0.521148	1.19698	-1.42046	-0.971996	0.0549934	-0.847826	-0.999993
0.868381	0.677628	0	0	0	0	2.7187e-05	0	0	0	454.59	-164.138	0.0788083	453.967	-162.355	5.84085	0.521148	1.19698	-1.42046	-0.971996	0.0218762	-0.847826	-0.999993
0.868381	0.677628	0	0	0	0	2.6401e-05	0	0	0	454.649	-164.132	0.0788083	454.029	-162.388	5.78391	0.578082	1.2554	-1.31786	-0.971994	0.0199415	-0.861239	-0.999978
0.882028	0.711382	0	0	0	0	2.1822e-05	0	0	0	454.679	-164.13	0.0788083	454.061	-162.406	5.75443	0.60756	1.28171	-1.26297	-0.971977	0.0589	-0.867392	-0.997708
0.886888	0.727963	0	0	0	0	3.171e-05	0	0	0	454.679	-164.13	0.0788083	454.061	-162.406	5.75443	0.60756	1.28171	-1.26297	-0.971977	0.0221218	-0.867392	-0.997708
0.886888	0.727963	0	0	0	0	4.5855e-05	0	0	0	454.739	-164.124	0.0788083	454.124	-162.447	5.6935	0.668496	1.32764	-1.14616	-0.97178	0.0208432	-0.878691	-0.832062
0.89254	0.760526	0	0	0	0	2.3543e-05	0	0	0	454.769	-164.122	0.0788083	454.155	-162.469	5.66205	0.699941	1.3469	-1.08436	-0.893153	0.0427694	-0.883873	-0.746586
0.893039	0.776564	0	0	0	0	2.5777e-05	0	0	0	454.798	-164.119	0.0788083	454.187	-162.493	5.62997	0.732022	1.36343	-1.02038	-0.789426	0.0192177	-0.888757	-0.659556
0.891601	0.792612	0	0	0	0	2.3058e-05	0	0	0	454.828	-164.117	0.0788083	454.218	-162.519	5.6023	0.759695	1.37222	-0.961443	-0.692593	0.0373709	-0.889001	-0.578293
0.887811	0.80852	0	0	0	0	2.5509e-05	0	0	0	454.858	-164.114	0.0788083	454.25	-162.546	5.57945	0.782547	1.37364	-0.908531	-0.603932	0.0184743	-0.883469	-0.503589
0.882242	0.824326	0	0	0	0	2.4015e-05	0	0	0	454.888	-164.111	0.0788101	454.281	-162.573	5.56027	0.801725	1.36943	-0.860317	-0.520854	0.0195564	-0.872865	-0.433224
0.875376	0.839934	0	0	0	0	2.488e-05	0	0	0	454.918	-164.108	0.0788208	454.313	-162.602	5.54399	0.818006	1.36074	-0.815869	-0.441451	0.0220058	-0.857924	-0.365772
0.867515	0.855348	0	0	0	0	2.3875e-05	0	0	0	454.947	-164.105	0.0788314	454.344	-162.632	5.53014	0.831851	1.34832	-0.774637	-0.364742	0.0211526	-0.839198	-0.301969
0.85886	0.870672	0	0	0	0	2.7243e-05	0	0	0	454.977	-164.102	0.0788421	454.376	-162.663	5.51846	0.843536	1.33267	-0.736282	-0.291618	0.0277627	-0.817101	-0.24108
0.849557	0.885908	0	0	0	0	2.3549e-05	0	0	0	455.008	-164.099	0.0788531	454.409	-162.694	5.50875	0.85324	1.31417	-0.700576	-0.221621	0.0178044	-0.79197	-0.182672
0.852696	0.900972	0	0	0	0	2.3656e-05	0	0	0	455.04	-164.095	0.0788644	454.441	-162.726	5.50087	0.861124	1.29308	-0.667257	-0.154402	0.0202773	-0.764173	-0.12643
0.855409	0.915949	0	0	0	0	2.5739e-05	0	0	0	455.072	-164.092	0.0788762	454.474	-162.759	5.4947	0.867304	1.26943	-0.635976	-0.0896972	0.0237342	-0.734031	-0.0721462
